ID,Name,URL,Categories, Tag,Language,Region,Quality
7252,Boston Dynamics,http://www.youtube.com/user/bostondynamics,Tech & Apps ,robotics,EN,Worldwide,Q3
8189,Break Originals,http://www.youtube.com/user/breakoriginals,People; Blogs & Shorts ,funny; web shorts,EN,Worldwide,Q1
3516,Brooklyn Museum,http://www.youtube.com/user/brooklynmuseum,Art & Design ,museums; culture,EN,Worldwide,Q2
3517,Carlos Douh,http://www.youtube.com/user/carlosdouh,People; Blogs & Shorts ,vlog; culture,EN,Worldwide,Q2
3485,CED,http://www.youtube.com/user/canaleducatif,Art & Design ,paintings,EN,Worldwide,Q2
8420,CelebTV,http://www.youtube.com/user/celebtv,TV & Film,entertainment; ,EN,Worldwide,Q1
6150,Celtics Productions,http://www.youtube.com/user/celticsproduction,Sports & Health ,nba; basketball; boston celtics,EN,Worldwide,Q2
4039,Christina Grimmie ,http://www.youtube.com/user/zeldaxlove64,People; Blogs & Shorts ,indie; song covers; pop,EN,Worldwide,Q2
442,Clevver Movies,http://www.youtube.com/user/clevvermovies,TV & Film,movie reviews; entertainment; movie news,EN,Worldwide,Q1
6727,Club Penguin,http://www.youtube.com/user/clubpenguin,Gaming ,kids,EN,Worldwide,Q3
7816,Culture Pub,http://www.youtube.com/user/culturepub,Art & Design ,tv commercials,EN,Worldwide,Q1
8385,Chengdu PAW,http://www.youtube.com/user/chengdupaw,Animals & Pets ,campaigns,Others,Worldwide,Q3
3704,CuteWinFail,http://www.youtube.com/user/cutewinfail,Comedy,viral; funny,EN,Worldwide,Q2
146,Daily NBA videos,http://www.youtube.com/user/nbaerik,Sports & Health ,basketball; nba,EN,Worldwide,Q1
6670,Daneboe,http://www.youtube.com/user/daneboe,People; Blogs & Shorts ,web shorts,EN,Worldwide,Q2
7549,DARPAtv,http://www.youtube.com/user/darpatv,Tech & Apps ,robotics,EN,Worldwide,Q3
8490,DC Shoes Film,http://www.youtube.com/user/dcshoesfilm,Sports & Health ,sportswear; action sports,EN,Worldwide,Q2
3747,Disney Pixar,http://www.youtube.com/user/disneypixar,Cartoons & Animation ,kids,EN,Worldwide,Q1
3797,ehow Fitness,http://www.youtube.com/user/ehowhealth,How-To ,workouts; diet,EN,Worldwide,Q1
17,ELLE TV,http://www.youtube.com/user/elletvfashion,People; Blogs & Shorts ,high fashion,EN,Worldwide,Q2
191,Enminem Skatebording,http://www.youtube.com/user/enminem,Sports & Health ,action sports; skateboarding,EN,Worldwide,Q2
3798,FailBlog,http://www.youtube.com/user/failblog,Comedy,viral; funny,EN,Worldwide,Q3
594,Fashion DIY,http://www.youtube.com/user/anneorshine,Fashion; Food & Living ,outfits,EN,Worldwide,Q2
3593,Frederator,http://www.youtube.com/user/channelfrederator,Cartoons & Animation ,klds,EN,Worldwide,Q2
,Andrea Bocelli,http://www.youtube.com/user/andreabocelli?feature=watch,音樂,TANGO; Pop Classical,英,Worldwide,中
,The Piano Guys , http://www.youtube.com/user/ThePianoGuys,音樂,TANGO; Pop Classical,英,Worldwide,低
,Peter Hollens, http://www.youtube.com/user/peterhollens,音樂,TANGO; Pop Classical,英,Worldwide,中
,Lindsey Stirling, http://www.youtube.com/user/lindseystomp,音樂,TANGO; Pop Classical,英,Worldwide,中
,2 Cellos,http://www.youtube.com/user/2CellosVEVO,音樂,TANGO; Pop Classical,英,Worldwide,中
,Mozart Group,http://www.youtube.com/user/TheMozARTGROUP,音樂,TANGO; Pop Classical,英,Worldwide,中
,Charlie Siem,http://www.youtube.com/user/CharlieSiemVideos,音樂,TANGO; Pop Classical,英,Worldwide,低
,quattrocelli·, http://www.youtube.com/user/quattrocelli,音樂,TANGO; Pop Classical,英,Worldwide,低
,David Garrett,http://www.youtube.com/user/DavidGarrettVEVO,音樂,TANGO; Pop Classical,英,Worldwide,高
8763,【Pop Classical】,,,,,,
,TheUtubeJazz,http://www.youtube.com/user/TheUtubejazz?feature=watch,音樂,Jazz,英,Worldwide,高
,Warner Jazz,http://www.youtube.com/user/WarnerJazzVideos,音樂,Jazz,英,Worldwide,中
,Georg Breinschmid ,http://www.youtube.com/user/geobrein,音樂,Jazz,英,Worldwide,中
8784,【Jazz't the Way】,,,,,,
